type,object id,property id,condition,function,replace,default,min,max,remappable,iterable
trigger channel,obj_id.trigger.start_pos,prop_id.start_pos.target_channel,,,,0,,,FALSE,FALSE
trigger channel,,prop_id.trigger.channel,,,,0,,,FALSE,FALSE
gradient id,obj_id.trigger.gradient,prop_id.trigger.gradient.gradient_id,,,,0,,,FALSE,FALSE
effect id,obj_id.trigger.area.stop,prop_id.trigger.effect.target_id,,,,0,,,TRUE,FALSE
effect id,obj_id.trigger.enter.move,prop_id.trigger.effect.effect_id,,,,0,,,FALSE,FALSE
effect id,obj_id.trigger.enter.scale,prop_id.trigger.effect.effect_id,,,,0,,,FALSE,FALSE
effect id,obj_id.trigger.enter.rotate,prop_id.trigger.effect.effect_id,,,,0,,,FALSE,FALSE
effect id,obj_id.trigger.enter.fade,prop_id.trigger.effect.effect_id,,,,0,,,FALSE,FALSE
effect id,obj_id.trigger.enter.tint,prop_id.trigger.effect.effect_id,,,,0,,,FALSE,FALSE
effect id,obj_id.trigger.enter.stop,prop_id.trigger.effect.effect_id,,,,0,,,FALSE,FALSE
effect id,obj_id.trigger.area.move_edit,prop_id.trigger.effect.target_id,"lambda x: x.get(prop_id.trigger.effect.use_effect_id,0) == 1",,,0,,,TRUE,FALSE
effect id,obj_id.trigger.area.scale_edit,prop_id.trigger.effect.target_id,"lambda x: x.get(prop_id.trigger.effect.use_effect_id,0) == 1",,,0,,,TRUE,FALSE
effect id,obj_id.trigger.area.rotate_edit,prop_id.trigger.effect.target_id,"lambda x: x.get(prop_id.trigger.effect.use_effect_id,0) == 1",,,0,,,TRUE,FALSE
effect id,obj_id.trigger.area.fade_edit,prop_id.trigger.effect.target_id,"lambda x: x.get(prop_id.trigger.effect.use_effect_id,0) == 1",,,0,,,TRUE,FALSE
effect id,obj_id.trigger.area.tint_edit,prop_id.trigger.effect.target_id,"lambda x: x.get(prop_id.trigger.effect.use_effect_id,0) == 1",,,0,,,TRUE,FALSE
enter channel,,prop_id.enter_channel,,,,0,-32768,32767,FALSE,FALSE
enter channel,22,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,24,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,23,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,25,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,26,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,27,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,28,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,55,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,56,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,57,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,58,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,59,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,1915,prop_id.trigger.enter_preset.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,obj_id.trigger.enter.move,prop_id.trigger.effect.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,obj_id.trigger.enter.scale,prop_id.trigger.effect.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,obj_id.trigger.enter.rotate,prop_id.trigger.effect.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,obj_id.trigger.enter.fade,prop_id.trigger.effect.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,obj_id.trigger.enter.tint,prop_id.trigger.effect.enter_channel,,,,0,-32768,32767,TRUE,FALSE
enter channel,obj_id.trigger.enter.stop,prop_id.trigger.effect.enter_channel,,,,0,-32768,32767,TRUE,FALSE
keyframe id,obj_id.trigger.keyframe,prop_id.trigger.keyframe.key_id,,,,0,0,,FALSE,FALSE
song id,obj_id.trigger.song,prop_id.trigger.song.song_id,,,,0,,,TRUE,FALSE
sfx id,obj_id.trigger.sfx,prop_id.trigger.sfx.sfx_id,,,,0,,,TRUE,FALSE
unique sfx id,obj_id.trigger.sfx,prop_id.trigger.sfx.unique_id,,,,,,,TRUE,FALSE
unique sfx id,obj_id.trigger.sfx_edit,prop_id.trigger.sfx.unique_id,,,,,,,TRUE,FALSE
song channel,obj_id.trigger.song,prop_id.trigger.song.channel,,,,0,0,4,TRUE,FALSE
song channel,obj_id.trigger.song_edit,prop_id.trigger.song.channel,,,,0,0,4,TRUE,FALSE
sfx group,obj_id.trigger.sfx,prop_id.trigger.sfx.group_id,,,,,,,TRUE,FALSE
sfx group,obj_id.trigger.sfx_edit,prop_id.trigger.sfx.group_id,,,,,,,TRUE,FALSE
force id,obj_id.trigger.force_block,prop_id.trigger.force_block.force_id,,,,0,,,FALSE,FALSE
force id,obj_id.trigger.force_circle,prop_id.trigger.force_block.force_id,,,,0,-32768,32767,FALSE,FALSE
material id,,prop_id.material,,,,0,-32768,32767,FALSE,FALSE
material id,obj_id.trigger.event,prop_id.trigger.event.extra_id_1,,,,0,,,TRUE,FALSE
control id,,prop_id.trigger.control_id,,,,0,,,TRUE,FALSE
control id,obj_id.trigger.stop,prop_id.trigger.stop.target_id,"lambda x: x.get(prop_id.trigger.stop.use_control_id,0) == 1",,,0,,,TRUE,FALSE
control id,obj_id.trigger.edit_adv_follow,prop_id.trigger.edit_adv_follow.target_id,"lambda x: x.get(prop_id.trigger.edit_adv_follow.use_control_id,0) == 1",,,0,,,TRUE,FALSE
control id,obj_id.trigger.retarget_adv_follow,prop_id.trigger.edit_adv_follow.target_id,"lambda x: x.get(prop_id.trigger.edit_adv_follow.use_control_id,0) == 1",,,0,,,TRUE,FALSE
remap base,obj_id.trigger.spawn,prop_id.trigger.spawn.remaps,,lambda x: x.keys(),"lambda x, kvm: x.apply(lambda i: i.remap(key_map=kvm))",,,,FALSE,TRUE
remap target,obj_id.trigger.spawn,prop_id.trigger.spawn.remaps,"lambda x: x.get(prop_id.trigger.spawn.reset_remap,0) == 1",lambda x: x.values(),"lambda x, kvm: x.apply(lambda i: i.remap(value_map=kvm))",,,,FALSE,TRUE
remap target,obj_id.trigger.spawn,prop_id.trigger.spawn.remaps,"lambda x: x.get(prop_id.trigger.spawn.reset_remap,0) == 0",lambda x: x.values(),"lambda x, kvm: x.apply(lambda i: i.remap(value_map=kvm))",,,,TRUE,TRUE
